food_id,food_name_ar,food_name_en,ingredients_ar,ingredients_en,description_ar,description_en,main_category_ar,main_category_en,calorie_category,rating_avg,image_url
440,لحمة سبانخ بيتي,Beef Spinach homemade,"سبانخ، ملح، فلفل أسود، زيت، بصل، طماطم","Spinach, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من سبانخ، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بيتي.","An Egyptian dish made with Spinach, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بيتي style.",نباتي,Vegetarian,Low,3.7,https://upload.wikimedia.org/wikipedia/commons/4/4f/Kebab.jpg
441,أرز كبدة بالصلصة,Rice Liver with sauce,"كبدة، ملح، فلفل أسود، زيت، بصل، طماطم","Liver, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من كبدة، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالصلصة.","An Egyptian dish made with Liver, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالصلصة style.",لحوم,Meat,High,4.6,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
442,فول سجق بالصلصة,Fava Beans Sausage with sauce,"سجق، ملح، فلفل أسود، زيت، بصل، طماطم","Sausage, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من سجق، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالصلصة.","An Egyptian dish made with Sausage, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالصلصة style.",لحوم,Meat,High,4.9,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
443,ورق عنب بسلة إسكندراني,Vine Leaves Peas Alexandrian style,"بسلة، ملح، فلفل أسود، زيت، بصل، طماطم","Peas, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بسلة، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة إسكندراني.","An Egyptian dish made with Peas, Salt, Black pepper, Oil, Onion, Tomato, prepared in a إسكندراني style.",نباتي,Vegetarian,Low,4.9,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
444,صينية بامية بالسمنة البلدي,Tray Bake Okra with ghee baladi,"بامية، ملح، فلفل أسود، زيت، بصل، طماطم","Okra, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بامية، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالسمنة البلدي.","An Egyptian dish made with Okra, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالسمنة البلدي style.",نباتي,Vegetarian,Low,4.5,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
445,صينية عدس في الفرن,Tray Bake Lentils in the oven,"عدس، ملح، فلفل أسود، زيت، بصل، طماطم","Lentils, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من عدس، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة في الفرن.","An Egyptian dish made with Lentils, Salt, Black pepper, Oil, Onion, Tomato, prepared in a في الفرن style.",نباتي,Vegetarian,Low,3.9,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
446,شوربة عدس مقلي,Soup Lentils fried,"عدس، ملح، فلفل أسود، زيت، بصل، طماطم","Lentils, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من عدس، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة مقلي.","An Egyptian dish made with Lentils, Salt, Black pepper, Oil, Onion, Tomato, prepared in a مقلي style.",نباتي,Vegetarian,Low,4.3,https://upload.wikimedia.org/wikipedia/commons/f/fa/Lentil_soup.jpg
447,مكرونة بصل في الفرن,Pasta Onion in the oven,"بصل، ملح، فلفل أسود، زيت، بصل، طماطم","Onion, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بصل، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة في الفرن.","An Egyptian dish made with Onion, Salt, Black pepper, Oil, Onion, Tomato, prepared in a في الفرن style.",نباتي,Vegetarian,Low,4.8,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
448,صينية بصل إسكندراني,Tray Bake Onion Alexandrian style,"بصل، ملح، فلفل أسود، زيت، بصل، طماطم","Onion, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بصل، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة إسكندراني.","An Egyptian dish made with Onion, Salt, Black pepper, Oil, Onion, Tomato, prepared in a إسكندراني style.",نباتي,Vegetarian,Low,4,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
449,بامية أرز بالصلصة,Okra Rice with sauce,"أرز، ملح، فلفل أسود، زيت، بصل، طماطم","Rice, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من أرز، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالصلصة.","An Egyptian dish made with Rice, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالصلصة style.",نباتي,Vegetarian,Low,4.9,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
450,سمك ثوم بالبصل,Fish Garlic with onion,"ثوم، ملح، فلفل أسود، زيت، بصل، طماطم","Garlic, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من ثوم، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالبصل.","An Egyptian dish made with Garlic, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالبصل style.",نباتي,Vegetarian,Low,3.9,https://upload.wikimedia.org/wikipedia/commons/1/11/Grilled_fish.jpg
451,لحمة فول بالسمنة البلدي,Beef Fava Beans with ghee baladi,"فول، ملح، فلفل أسود، زيت، بصل، طماطم","Fava beans, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من فول، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالسمنة البلدي.","An Egyptian dish made with Fava beans, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالسمنة البلدي style.",نباتي,Vegetarian,Low,4.5,https://upload.wikimedia.org/wikipedia/commons/4/4f/Kebab.jpg
452,ورق عنب سجق بالبصل,Vine Leaves Sausage with onion,"سجق، ملح، فلفل أسود، زيت، بصل، طماطم","Sausage, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من سجق، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالبصل.","An Egyptian dish made with Sausage, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالبصل style.",لحوم,Meat,High,4.7,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
453,سلطة طماطم إسكندراني,Salad Tomato Alexandrian style,"طماطم، ملح، فلفل أسود، زيت، بصل، طماطم","Tomato, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من طماطم، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة إسكندراني.","An Egyptian dish made with Tomato, Salt, Black pepper, Oil, Onion, Tomato, prepared in a إسكندراني style.",نباتي,Vegetarian,Low,4.5,https://upload.wikimedia.org/wikipedia/commons/2/22/Salad_plate.jpg
454,صينية ثوم بالبصل,Tray Bake Garlic with onion,"ثوم، ملح، فلفل أسود، زيت، بصل، طماطم","Garlic, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من ثوم، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالبصل.","An Egyptian dish made with Garlic, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالبصل style.",نباتي,Vegetarian,Low,4.8,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
455,كفتة ثوم بالسمنة البلدي,Kofta Garlic with ghee baladi,"ثوم، ملح، فلفل أسود، زيت، بصل، طماطم","Garlic, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من ثوم، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالسمنة البلدي.","An Egyptian dish made with Garlic, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالسمنة البلدي style.",نباتي,Vegetarian,Low,3.6,https://upload.wikimedia.org/wikipedia/commons/7/77/Fattah.jpg
456,أرز لحمة إسكندراني,Rice Beef Alexandrian style,"لحمة، ملح، فلفل أسود، زيت، بصل، طماطم","Beef, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من لحمة، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة إسكندراني.","An Egyptian dish made with Beef, Salt, Black pepper, Oil, Onion, Tomato, prepared in a إسكندراني style.",لحوم,Meat,High,4.2,https://upload.wikimedia.org/wikipedia/commons/4/4f/Kebab.jpg
457,لحمة بطاطس بيتي,Beef Potato homemade,"بطاطس، ملح، فلفل أسود، زيت، بصل، طماطم","Potato, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بطاطس، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بيتي.","An Egyptian dish made with Potato, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بيتي style.",نباتي,Vegetarian,Low,4.6,https://upload.wikimedia.org/wikipedia/commons/4/4f/Kebab.jpg
458,طاجن بطاطس سبايسي,Tagine Potato spicy,"بطاطس، ملح، فلفل أسود، زيت، بصل، طماطم","Potato, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بطاطس، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة سبايسي.","An Egyptian dish made with Potato, Salt, Black pepper, Oil, Onion, Tomato, prepared in a سبايسي style.",نباتي,Vegetarian,Low,4.2,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
459,كفتة عدس بالبصل,Kofta Lentils with onion,"عدس، ملح، فلفل أسود، زيت، بصل، طماطم","Lentils, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من عدس، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالبصل.","An Egyptian dish made with Lentils, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالبصل style.",نباتي,Vegetarian,Low,4.6,https://upload.wikimedia.org/wikipedia/commons/7/77/Fattah.jpg
460,فول بسلة مقلي,Fava Beans Peas fried,"بسلة، ملح، فلفل أسود، زيت، بصل، طماطم","Peas, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بسلة، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة مقلي.","An Egyptian dish made with Peas, Salt, Black pepper, Oil, Onion, Tomato, prepared in a مقلي style.",نباتي,Vegetarian,Low,4.5,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
461,لحمة أرز إسكندراني,Beef Rice Alexandrian style,"أرز، ملح، فلفل أسود، زيت، بصل، طماطم","Rice, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من أرز، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة إسكندراني.","An Egyptian dish made with Rice, Salt, Black pepper, Oil, Onion, Tomato, prepared in a إسكندراني style.",نباتي,Vegetarian,Low,3.9,https://upload.wikimedia.org/wikipedia/commons/4/4f/Kebab.jpg
462,مسقعة سمك في الفرن,Moussaka Fish in the oven,"سمك، ملح، فلفل أسود، زيت، بصل، طماطم","Fish, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من سمك، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة في الفرن.","An Egyptian dish made with Fish, Salt, Black pepper, Oil, Onion, Tomato, prepared in a في الفرن style.",أسماك,Seafood,Medium,3.6,https://upload.wikimedia.org/wikipedia/commons/1/11/Grilled_fish.jpg
463,سمك أرز سبايسي,Fish Rice spicy,"أرز، ملح، فلفل أسود، زيت، بصل، طماطم","Rice, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من أرز، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة سبايسي.","An Egyptian dish made with Rice, Salt, Black pepper, Oil, Onion, Tomato, prepared in a سبايسي style.",نباتي,Vegetarian,Low,3.9,https://upload.wikimedia.org/wikipedia/commons/1/11/Grilled_fish.jpg
464,كباب بامية بيتي,Kebab Okra homemade,"بامية، ملح، فلفل أسود، زيت، بصل، طماطم","Okra, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بامية، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بيتي.","An Egyptian dish made with Okra, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بيتي style.",نباتي,Vegetarian,Low,4.9,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
465,مسقعة جمبري سبايسي,Moussaka Shrimp spicy,"جمبري، ملح، فلفل أسود، زيت، بصل، طماطم","Shrimp, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من جمبري، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة سبايسي.","An Egyptian dish made with Shrimp, Salt, Black pepper, Oil, Onion, Tomato, prepared in a سبايسي style.",أسماك,Seafood,Medium,4.5,https://upload.wikimedia.org/wikipedia/commons/f/f3/Shrimp_grill.jpg
466,ملوخية أرز سبايسي,Molokhia Rice spicy,"أرز، ملح، فلفل أسود، زيت، بصل، طماطم","Rice, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من أرز، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة سبايسي.","An Egyptian dish made with Rice, Salt, Black pepper, Oil, Onion, Tomato, prepared in a سبايسي style.",نباتي,Vegetarian,Low,3.9,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
467,طاجن سبانخ إسكندراني,Tagine Spinach Alexandrian style,"سبانخ، ملح، فلفل أسود، زيت، بصل، طماطم","Spinach, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من سبانخ، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة إسكندراني.","An Egyptian dish made with Spinach, Salt, Black pepper, Oil, Onion, Tomato, prepared in a إسكندراني style.",نباتي,Vegetarian,Low,4.3,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
468,سمك بطاطس مقلي,Fish Potato fried,"بطاطس، ملح، فلفل أسود، زيت، بصل، طماطم","Potato, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بطاطس، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة مقلي.","An Egyptian dish made with Potato, Salt, Black pepper, Oil, Onion, Tomato, prepared in a مقلي style.",نباتي,Vegetarian,Low,4.8,https://upload.wikimedia.org/wikipedia/commons/1/11/Grilled_fish.jpg
469,ورق عنب بسلة بالسمنة البلدي,Vine Leaves Peas with ghee baladi,"بسلة، ملح، فلفل أسود، زيت، بصل، طماطم","Peas, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بسلة، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالسمنة البلدي.","An Egyptian dish made with Peas, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالسمنة البلدي style.",نباتي,Vegetarian,Low,4.1,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
